REGISTRATION_DATE,REGISTRATION_COUNTRY,PURCHASE_COUNT,PURCHASE_COUNT_DELIVERY,PURCHASE_COUNT_TAKEAWAY,FIRST_PURCHASE_DAY,LAST_PURCHASE_DAY,USER_ID,BREAKFAST_PURCHASES,LUNCH_PURCHASES,EVENING_PURCHASES,DINNER_PURCHASES,LATE_NIGHT_PURCHASES,TOTAL_PURCHASES_EUR,DISTINCT_PURCHASE_VENUE_COUNT,MIN_PURCHASE_VALUE_EUR,MAX_PURCHASE_VALUE_EUR,AVG_PURCHASE_VALUE_EUR,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,PREFERRED_RESTAURANT_TYPES,USER_HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,MEDIAN_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS,PURCHASE_COUNT_BY_STORE_TYPE,Purchase_Frequency
2019-09-07,GRC,2,2,0,2020-04-07,2020-10-10,4859,1,0,0,1,0,45.54,2,16.224,30.48,23.276,android,0,0,2,unknown,True,14,Saturday,186,186,2.18,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,14,14,0,2019-09-07,2020-10-19,4861,0,2,0,12,0,450.34,12,16.224,74.168,32.384,ios,4,10,0,unknown,True,1,Tuesday,31,25,6.931,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 7
}",Infrequent
2019-09-07,FIN,27,27,0,2019-09-07,2020-10-30,4862,3,16,0,8,0,719.532,12,15.21,44.704,26.312,web,26,1,0,unknown,True,19,Monday,16,13,1.243,"{
  ""General merchandise"": 1,
  ""Grocery"": 13,
  ""Pet supplies"": 0,
  ""Restaurant"": 13,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4863,0,0,0,1,0,59.708,1,59.826,59.944,59.708,ios,1,0,0,unknown,False,5,Friday,64,55,2.453,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,GRC,19,18,1,2019-09-12,2020-09-25,4864,1,6,6,6,0,244.904,18,5.07,26.416,13.156,ios,19,0,0,unknown,True,22,Friday,21,18,2.431,"{
  ""General merchandise"": 1,
  ""Grocery"": 9,
  ""Pet supplies"": 0,
  ""Restaurant"": 9,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,2,2,0,2019-09-07,2019-11-02,4866,0,1,0,1,0,75.9,2,31.434,43.688,37.444,web,0,2,0,unknown,True,4,Saturday,56,56,1.105,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4868,0,0,0,1,0,41.492,1,41.574,41.656,41.492,ios,1,0,0,unknown,False,6,Sunday,64,55,8.999,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,2,2,0,2019-10-12,2019-10-13,4869,0,2,0,0,0,30.36,2,14.196,16.256,15.18,ios,2,0,0,unknown,True,22,Wednesday,1,1,11.493,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Frequent
2019-09-07,DNK,6,6,0,2019-09-07,2020-09-25,4870,0,0,0,6,0,249.964,4,18.252,93.472,41.492,ios,6,0,0,unknown,False,20,Tuesday,77,60,4.628,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 3
}",Infrequent
2019-09-07,DNK,2,2,0,2019-09-07,2019-10-04,4871,0,0,0,2,0,65.78,1,32.448,33.528,32.384,android,0,0,2,unknown,False,10,Saturday,27,27,7.361,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,4,4,0,2019-09-07,2020-06-21,4873,0,1,0,3,0,123.464,3,18.252,40.64,30.36,web,0,4,0,unknown,True,13,Monday,96,29,10.422,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,13,13,0,2019-09-07,2020-01-08,4875,0,0,0,13,0,264.132,6,16.224,25.4,20.24,web,0,12,1,unknown,True,21,Sunday,10,4,3.549,"{
  ""General merchandise"": 1,
  ""Grocery"": 6,
  ""Pet supplies"": 0,
  ""Restaurant"": 6,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,3,3,0,2019-09-07,2020-07-11,4876,0,1,0,2,0,178.112,3,54.756,65.024,59.708,android,0,0,3,unknown,True,5,Sunday,154,154,5.534,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4880,0,0,0,1,0,31.372,1,31.434,31.496,31.372,android,0,0,1,unknown,True,12,Tuesday,64,55,8.276,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,0,1,2019-09-07,2019-09-07,4881,0,0,0,1,0,121.44,1,121.68,121.92,121.44,web,0,1,0,unknown,True,9,Tuesday,64,55,4.608,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4882,0,0,0,1,0,20.24,1,20.28,20.32,20.24,web,0,1,0,unknown,True,13,Thursday,64,55,5.736,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4883,0,0,0,1,0,22.264,1,22.308,22.352,22.264,web,0,1,0,unknown,True,21,Thursday,64,55,3.588,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,4,4,0,2020-06-06,2020-06-28,4885,0,0,0,4,0,174.064,2,23.322,70.104,43.516,web,0,4,0,unknown,True,2,Friday,7,1,2.451,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Frequent
2019-09-07,DNK,7,7,0,2020-05-04,2020-10-30,4886,0,1,0,6,0,225.676,5,16.224,53.848,32.384,ios,7,0,0,unknown,False,6,Saturday,30,10,7.145,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4889,0,0,0,1,0,26.312,1,26.364,26.416,26.312,web,0,1,0,unknown,True,6,Wednesday,64,55,2.916,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,15,15,0,2020-01-22,2020-10-31,4890,0,6,0,9,0,373.428,5,16.224,65.024,25.3,web,5,10,0,unknown,True,18,Friday,20,14,10.095,"{
  ""General merchandise"": 1,
  ""Grocery"": 7,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 0
}",Moderate
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4891,0,0,0,1,0,24.288,1,24.336,24.384,24.288,android,0,0,1,unknown,False,21,Thursday,64,55,3.385,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,18,18,0,2019-09-08,2020-02-02,4893,0,9,4,5,0,499.928,3,15.21,37.592,27.324,android,0,0,18,unknown,False,16,Thursday,9,6,6.07,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 9,
  ""Retail store"": 9
}",Moderate
2019-09-07,DNK,3,3,0,2019-11-02,2020-01-18,4894,0,2,0,1,0,159.896,3,28.392,68.072,53.636,ios,3,0,0,unknown,False,20,Monday,39,39,4.817,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,6,6,0,2019-09-07,2020-04-27,4895,0,0,0,6,0,183.172,5,22.308,48.768,30.36,ios,6,0,0,unknown,False,8,Saturday,47,14,1.534,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 3
}",Infrequent
2019-09-07,DNK,2,2,0,2019-09-16,2019-09-28,4896,0,2,0,0,0,64.768,2,31.434,33.528,32.384,web,0,2,0,unknown,True,2,Thursday,12,12,2.768,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,2,2,0,2019-09-07,2020-09-29,4897,0,0,0,2,0,44.528,2,19.266,24.384,22.264,ios,2,0,0,unknown,False,23,Saturday,388,388,10.253,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,0,1,2019-09-07,2019-09-07,4898,0,0,0,1,0,28.336,1,28.392,28.448,28.336,ios,1,0,0,unknown,False,5,Sunday,64,55,7.185,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,21,21,0,2019-09-07,2020-10-23,4899,0,4,0,17,0,574.816,6,19.266,40.64,27.324,web,0,1,20,unknown,True,19,Monday,21,15,5.44,"{
  ""General merchandise"": 1,
  ""Grocery"": 10,
  ""Pet supplies"": 0,
  ""Restaurant"": 10,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,5,5,0,2020-02-01,2020-10-16,4900,0,0,0,5,0,339.02,4,43.602,99.568,67.804,web,0,5,0,unknown,True,0,Thursday,65,62,1.96,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,11,10,1,2019-09-07,2020-10-30,4902,0,0,0,11,0,277.288,9,14.196,79.248,25.3,android,0,0,11,unknown,False,4,Tuesday,42,10,0.282,"{
  ""General merchandise"": 1,
  ""Grocery"": 5,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,9,7,2,2019-09-07,2020-10-04,4903,0,3,0,6,0,445.28,8,15.21,73.152,49.588,android,0,0,9,unknown,False,12,Tuesday,49,25,8.339,"{
  ""General merchandise"": 1,
  ""Grocery"": 4,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,3,2,1,2019-09-07,2020-05-15,4904,0,0,0,3,0,169.004,3,42.588,74.168,56.672,web,0,3,0,unknown,True,8,Saturday,126,126,10.235,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,3,3,0,2019-09-07,2020-04-17,4905,0,1,0,2,0,165.968,3,43.602,74.168,55.66,web,1,2,0,unknown,True,6,Tuesday,4,4,1.96,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Frequent
2019-09-07,FIN,4,4,0,2019-11-03,2020-05-26,4906,0,3,0,1,0,215.556,1,28.392,82.296,53.636,android,1,0,3,unknown,True,19,Friday,68,95,6.879,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-15,2019-09-15,4908,0,0,1,0,0,42.504,1,42.588,42.672,42.504,android,0,0,1,unknown,False,8,Sunday,64,55,0.172,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,2,2,0,2020-06-01,2020-10-20,4910,0,1,1,0,0,64.768,2,29.406,36.576,32.384,ios,2,0,0,unknown,False,4,Saturday,141,141,2.706,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4911,0,0,0,1,0,24.288,1,24.336,24.384,24.288,web,0,1,0,unknown,True,23,Sunday,64,55,10.746,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,31,23,8,2019-09-07,2020-10-14,4913,0,0,0,31,0,1212.376,15,17.238,111.76,39.468,android,0,0,31,unknown,False,20,Monday,13,6,3.973,"{
  ""General merchandise"": 0,
  ""Grocery"": 15,
  ""Pet supplies"": 1,
  ""Restaurant"": 15,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,15,15,0,2019-09-07,2020-10-30,4914,0,3,0,12,0,704.352,11,14.196,291.592,46.552,web,0,0,15,unknown,False,7,Saturday,30,7,8.03,"{
  ""General merchandise"": 1,
  ""Grocery"": 7,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,31,25,6,2019-09-07,2020-10-30,4915,0,10,0,21,0,869.308,21,11.154,65.024,28.336,ios,31,0,0,unknown,False,9,Wednesday,14,11,5.92,"{
  ""General merchandise"": 0,
  ""Grocery"": 15,
  ""Pet supplies"": 1,
  ""Restaurant"": 15,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,4,4,0,2019-09-07,2020-10-27,4917,0,1,1,2,0,101.2,1,24.336,26.416,25.3,android,0,0,4,unknown,False,2,Friday,139,35,0.744,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,29,27,2,2019-09-07,2020-10-30,4918,0,7,7,15,0,864.248,14,15.21,58.928,29.348,android,0,0,29,unknown,False,18,Friday,15,8,10.004,"{
  ""General merchandise"": 1,
  ""Grocery"": 14,
  ""Pet supplies"": 0,
  ""Restaurant"": 14,
  ""Retail store"": 0
}",Moderate
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4919,0,0,0,1,0,21.252,1,21.294,21.336,21.252,web,0,1,0,unknown,True,10,Saturday,64,55,0.186,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4920,0,0,0,1,0,55.66,1,55.77,55.88,55.66,ios,1,0,0,unknown,False,4,Sunday,64,55,0.541,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,3,1,2,2019-09-07,2020-05-08,4921,0,0,0,3,0,87.032,2,20.28,36.576,29.348,android,0,0,3,unknown,False,4,Saturday,122,122,8.132,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,18,18,0,2019-09-07,2020-10-11,4923,0,6,0,12,0,873.356,12,19.266,112.776,48.576,ios,17,1,0,unknown,True,11,Thursday,24,12,4.631,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 9,
  ""Retail store"": 9
}",Moderate
2019-09-07,DNK,3,0,3,2019-09-07,2019-11-29,4928,0,0,0,3,0,86.02,1,14.196,40.64,28.336,ios,3,0,0,unknown,False,19,Friday,42,42,4.639,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,2,2,0,2019-10-04,2020-03-25,4931,0,0,0,2,0,51.612,1,21.294,30.48,26.312,android,0,1,1,unknown,True,14,Tuesday,173,173,8.749,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,10,10,0,2019-09-07,2020-08-21,4932,0,0,0,10,0,280.324,2,19.266,46.736,28.336,ios,10,0,0,unknown,False,6,Tuesday,39,36,8.241,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 5
}",Infrequent
2019-09-07,DNK,5,5,0,2019-09-07,2020-10-10,4935,0,0,0,5,0,203.412,3,33.462,51.816,40.48,ios,5,0,0,unknown,True,5,Thursday,100,25,11.922,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,3,3,0,2019-09-07,2020-07-07,4936,0,1,0,2,0,282.348,2,35.49,180.848,94.116,android,0,1,2,unknown,True,1,Tuesday,152,152,10.317,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,38,38,0,2019-09-07,2020-10-21,4937,0,22,0,16,0,1220.472,11,15.21,57.912,32.384,ios,38,0,0,unknown,True,23,Monday,11,8,5.859,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 19,
  ""Retail store"": 19
}",Moderate
2019-09-07,DNK,4,4,0,2020-04-12,2020-07-02,4938,0,1,0,3,0,150.788,4,23.322,56.896,37.444,web,1,3,0,unknown,True,22,Monday,27,31,10.062,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4939,0,0,0,1,0,25.3,1,25.35,25.4,25.3,web,0,1,0,unknown,True,22,Monday,64,55,8.057,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,7,4,3,2019-09-07,2020-05-12,4940,0,0,0,7,0,254.012,5,27.378,57.912,36.432,web,0,2,5,unknown,True,4,Sunday,41,12,11.265,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4941,0,0,0,1,0,20.24,1,20.28,20.32,20.24,ios,1,0,0,unknown,True,13,Saturday,64,55,8.761,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4943,0,0,0,1,0,26.312,1,26.364,26.416,26.312,ios,1,0,0,unknown,False,5,Sunday,64,55,11.505,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4944,0,0,0,1,0,25.3,1,25.35,25.4,25.3,ios,1,0,0,unknown,False,16,Sunday,64,55,9.963,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,5,5,0,2020-02-05,2020-10-09,4945,0,0,0,5,0,141.68,4,15.21,42.672,28.336,ios,2,3,0,unknown,True,8,Thursday,62,48,3.598,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,37,37,0,2019-09-07,2020-10-24,4946,2,26,0,9,0,981.64,13,15.21,68.072,26.312,web,0,37,0,unknown,True,17,Sunday,11,7,5.371,"{
  ""General merchandise"": 0,
  ""Grocery"": 18,
  ""Pet supplies"": 1,
  ""Restaurant"": 18,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,4,4,0,2019-09-07,2019-11-15,4947,0,0,0,4,0,101.2,4,18.252,36.576,25.3,web,0,2,2,unknown,True,19,Saturday,23,17,3.802,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,3,3,0,2019-09-07,2019-09-10,4948,0,0,0,3,0,61.732,2,19.266,21.336,20.24,ios,3,0,0,unknown,False,23,Tuesday,2,2,1.564,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Frequent
2019-09-07,FIN,2,1,1,2020-09-17,2020-09-17,4949,0,0,0,2,0,39.468,2,15.21,24.384,19.228,ios,0,2,0,unknown,True,14,Thursday,0,0,3.748,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",
2019-09-07,DNK,25,15,10,2019-11-07,2020-09-09,4950,0,3,0,22,0,678.04,15,11.154,62.992,27.324,ios,25,0,0,unknown,False,8,Thursday,13,6,4.874,"{
  ""General merchandise"": 1,
  ""Grocery"": 12,
  ""Pet supplies"": 0,
  ""Restaurant"": 12,
  ""Retail store"": 0
}",Moderate
2019-09-07,DNK,3,3,0,2019-09-07,2020-06-09,4951,0,0,0,3,0,72.864,3,17.238,28.448,24.288,android,0,0,3,unknown,False,9,Sunday,138,138,9.023,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,2,1,1,2019-09-07,2020-07-02,4953,0,1,0,1,0,30.36,2,14.196,16.256,15.18,ios,2,0,0,unknown,False,13,Friday,299,299,4.327,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,5,5,0,2019-09-07,2020-05-07,4954,0,0,0,5,0,208.472,5,25.35,51.816,41.492,web,0,2,3,unknown,True,22,Monday,61,49,3.472,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2019-09-07,2019-09-07,4955,0,0,0,1,0,26.312,1,26.364,26.416,26.312,web,0,1,0,unknown,True,1,Monday,64,55,2.496,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,1,1,0,2020-05-08,2020-05-08,4956,0,0,0,1,0,42.504,1,42.588,42.672,42.504,android,1,0,0,unknown,False,0,Friday,64,55,3.619,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4957,0,0,0,1,0,15.18,1,15.21,15.24,15.18,android,0,0,1,unknown,False,13,Sunday,64,55,8.998,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,12,12,0,2019-10-28,2020-10-17,4959,0,8,0,4,0,234.784,8,11.154,43.688,19.228,android,0,0,12,unknown,False,13,Tuesday,32,23,4.59,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 6,
  ""Retail store"": 6
}",Infrequent
2019-09-07,DNK,14,11,3,2019-10-24,2020-10-28,4960,1,9,0,4,0,327.888,8,11.154,47.752,23.276,android,2,2,10,unknown,True,20,Friday,28,6,9.642,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 7
}",Moderate
2019-09-07,DNK,4,4,0,2019-09-07,2020-08-21,4964,0,0,0,4,0,274.252,4,56.784,83.312,68.816,ios,4,0,0,unknown,False,12,Wednesday,116,112,11.657,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4965,0,0,0,1,0,31.372,1,31.434,31.496,31.372,android,0,0,1,unknown,False,12,Monday,64,55,7.263,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,9,9,0,2019-09-07,2020-09-13,4968,1,0,0,8,0,232.76,3,16.224,33.528,26.312,android,0,0,9,unknown,True,7,Tuesday,47,21,2.621,"{
  ""General merchandise"": 1,
  ""Grocery"": 4,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4969,0,0,0,1,0,32.384,1,32.448,32.512,32.384,web,0,1,0,unknown,True,0,Sunday,64,55,9.898,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-07,DNK,9,9,0,2019-09-07,2020-10-31,4971,0,0,0,9,0,264.132,4,15.21,48.768,29.348,ios,9,0,0,unknown,True,8,Saturday,53,15,3.693,"{
  ""General merchandise"": 1,
  ""Grocery"": 4,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-07,FIN,1,1,0,2019-09-07,2019-09-07,4972,0,0,0,1,0,72.864,1,73.008,73.152,72.864,android,0,0,1,unknown,True,5,Monday,64,55,2.706,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
